time_s,displacement_m,velocity_m_s,energy_J
9.76,0.00576549846942,-0.00308972131769,7.12551341123e-05
9.78,0.00570403401846,-0.00305678261769,6.97439681535e-05
9.8,0.00564322482372,-0.00302419506845,6.82648507281e-05
9.82,0.00558306389968,-0.00299195492642,6.68171021568e-05
9.84,0.00552354433531,-0.00296005848801,6.54000571746e-05
9.86,0.00546465929324,-0.00292850208907,6.40130646253e-05
9.88,0.005406402009,-0.00289728210454,6.26554871624e-05
9.9,0.00534876579022,-0.00286639494798,6.13267009561e-05
9.92,0.00529174401589,-0.00283583707122,6.00260954066e-05
9.94,0.00523533013558,-0.00280560496388,5.87530728637e-05
9.96,0.0051795176687,-0.00277569515302,5.7507048352e-05
9.98,0.00512430020373,-0.00274610420273,5.6287449302e-05
10,0.00506967139752,-0.00271682871371,5.50937152875e-05
10.02,0.00501562497454,-0.00268786532293,5.39252977675e-05
10.04,0.00496215472614,-0.00265921070317,5.27816598342e-05
10.06,0.00490925450989,-0.00263086156273,5.16622759668e-05
10.08,0.00485691824882,-0.00260281464495,5.05666317894e-05
10.1,0.00480513993076,-0.00257506672793,4.9494223835e-05
10.12,0.00475391360762,-0.0025476146241,4.84445593139e-05
10.14,0.00470323339474,-0.00252045517987,4.74171558876e-05
10.16,0.00465309347017,-0.00249358527528,4.64115414468e-05
10.18,0.00460348807405,-0.00246700182362,4.54272538947e-05
10.2,0.00455441150791,-0.00244070177108,4.44638409344e-05
10.22,0.00450585813403,-0.00241468209644,4.35208598614e-05
10.24,0.0044578223748,-0.00238893981066,4.25978773599e-05
10.26,0.00441029871206,-0.00236347195655,4.16944693039e-05
10.28,0.0043632816865,-0.00233827560849,4.08102205621e-05
10.3,0.00431676589699,-0.00231334787202,3.99447248072e-05
10.32,0.00427074599997,-0.00228868588354,3.90975843293e-05
10.34,0.00422521670888,-0.00226428680998,3.8268409853e-05
10.36,0.0041801727935,-0.00224014784848,3.74568203586e-05
10.38,0.00413560907936,-0.00221626622605,3.66624429069e-05
10.4,0.00409152044716,-0.00219263919926,3.58849124681e-05
10.42,0.00404790183218,-0.00216926405395,3.51238717539e-05
10.44,0.0040047482237,-0.00214613810486,3.4378971053e-05
